Transaction ID,Date,Product ID,Product Category,Product Sub-Category,Quantity Sold,Price per Unit,Discount Applied,Payment Method,Customer ID,Age Group,Gender,Location,Customer Segment,Total Spend,Average Transaction Value,Purchase Frequency,Product Name,Cost per Unit,Supplier ID,Stock Level,Supplier Name,Supplier Location,Lead Time (Days),Total Sales
0dc240e3-9d2a-4d69-851d-35654ba7ba50,2024-02-01,cb37931b-d831-4992-8532-778e143e2306,Apparel,Bags,4,91.52,4.33,PayPal,322686a4-f870-454c-857b-ed978459cc97,18-25,Female,Jacksonmouth,Loyalty Program,767.77,50.76,8,Cushion,28.8,75b584a6-6e3e-4bd5-baf5-3c286d8a60b7,346,Stewart-Ferguson,East Destinyland,27,350.23
9276be5b-c979-4c45-a671-e78538b04812,2024-08-19,b07d0e0f-661a-4126-a2bb-1fbb0e5de8ed,Home Decor,T-Shirts,6,37.72,23.47,PayPal,7cbb60d3-32d7-4289-bb74-87293c3c98ca,26-35,Other,New Cheryl,Loyalty Program,312.79,42.06,7,Cushion,39.82,6ff5cf2c-8f64-4c93-92d6-c650f209dcb2,53,Ball-Nelson,West Manuelshire,18,173.2
02491b29-4839-4e44-aafd-5547fc03182f,2024-03-28,c3b42feb-dfbc-402a-af07-79fb3488874d,Home Decor,Shoes,5,66.16,14.51,Debit Card,181bc473-f4a6-4dd4-aa6b-c4a6ccefc210,36-45,Female,Sydneyhaven,Loyalty Program,795.23,480.11,6,Shirt,44.74,589996a1-08b2-4e0a-aafc-9fbbf64e45e4,271,Ferguson-Guzman,South Johnmouth,22,282.8
b60f0225-b9f0-4332-843b-3021b7fe1207,2024-03-06,b3031e88-5e67-474d-9969-e23f5abd4d86,Home Decor,T-Shirts,4,88.16,11.29,PayPal,a09b414e-70b2-4839-9eed-41a9d0e8a0aa,18-25,Other,Meyermouth,Returning Customer,981.12,29.51,10,Bag,11.43,356b9852-3a10-4537-91f7-26e019be1581,286,Soto PLC,Martinfurt,3,312.83
3655dec0-4a93-4930-b064-0d270e45c19b,2024-03-22,184366bc-f1f8-4048-a3ed-1cf16661e1f2,Accessories,T-Shirts,2,26.49,15.35,Debit Card,12238767-687a-40d7-8e63-5095038702d5,18-25,Female,East Jenniferburgh,First-time Buyer,234.44,486.12,18,Shirt,41.77,391b86f0-e06a-4792-b820-a457bb8462ad,237,"Wilson, Jones and Holden",Clarencestad,24,44.85
399b5b25-f30e-4b3d-b7ae-664842192e40,2024-03-24,4237a2b8-3cb9-41fb-9241-f19183282c0e,Accessories,Bags,7,39.63,10.21,PayPal,3514e658-a1ef-4918-901e-2f807b9a2d1e,26-35,Male,North Katieport,Returning Customer,312.6,271.98,5,Shoe,34.62,32285e21-bc72-4cbc-966f-1722dcd6d695,178,Yates PLC,Princeshire,19,249.09
f69324c5-48a5-4195-9eff-48129ed619bd,2024-04-08,c8f4820d-116b-4023-8696-2dba1a50cbe1,Accessories,Shoes,4,98.39,3.45,Debit Card,7388d2a7-7264-4856-9386-f8336c1f3c97,18-25,Male,New Justin,Returning Customer,391.63,227.14,2,Cushion,15.6,bc921c45-d348-47fa-99b5-1f430299f2d0,462,"Martinez, Glass and Luna",Taylorbury,6,379.98
1feeeb3d-2595-4003-8e37-4cb68d0e389c,2024-06-05,664e3f6a-17a7-426d-9e4d-376157edd3c0,Home Decor,Cushions,3,77.33,0.94,Gift Card,15da3b27-535b-45a3-a6b7-a5e55cce6111,46-55,Female,Seanburgh,Loyalty Program,951.94,242.68,3,Shirt,35.64,9cb3a42e-d2db-4915-85e4-72e62422f315,270,Garcia-Miller,West Margaretton,20,229.81
bee816a2-f9c6-4871-abba-0cb8f3f4b4d8,2024-03-12,2d02100d-e717-44e1-be0a-91dbe679f296,Footwear,Shoes,7,38.77,3.62,Debit Card,205603ec-e9ed-442e-8fd1-af8908952986,18-25,Other,Jonesmouth,First-time Buyer,224.86,236.71,13,Cushion,44.82,906c3f55-532b-449d-b488-3c4775e41258,19,Berry Group,Lake Alyssashire,13,261.57
e0bc1191-60b1-4864-a4e7-86bdce78ca3c,2024-08-04,dff317d9-96e3-4a7d-888b-9de4c395a6d0,Accessories,Shoes,5,40.75,22.41,Gift Card,ea87eef0-e1cb-4cc2-ba48-751114233226,56+,Other,Novakberg,Returning Customer,177.3,69.63,5,Shirt,19.83,936591df-c5fb-4b09-bcea-01dab1cdc712,63,"Hall, Levy and Jones",Davidland,28,158.09
41d5f2e3-df9e-42bc-8a31-16bc8e0243cf,2024-04-08,e0902031-7f68-4d7d-9efa-32c53f82e8c8,Home Decor,Bags,5,82.0,27.49,Debit Card,bfc209fe-9371-4e22-bb97-2883f9ffaf3f,56+,Other,Lake Annaview,Loyalty Program,745.72,393.48,2,Cushion,27.73,76561a45-bc78-4f36-90f0-e1987365779e,442,Green-Patterson,Mooreshire,18,297.29
79a9b663-466f-4f98-a022-f589454b8ae3,2024-06-27,b0e497d6-af51-4751-8a11-b442cda65a60,Home Decor,Bags,2,38.15,4.85,Debit Card,08371f46-3b19-48e2-8d7b-2c8b7497fea7,18-25,Male,Jessicaton,First-time Buyer,469.83,150.83,8,Shoe,16.59,d8423b5d-7613-47c7-b1cf-98b1b51006ff,491,"Foster, Hunt and Cook",South Edwardton,15,72.6
87ce0c03-5f97-4c9e-991b-531f9dab0b93,2024-02-12,4aa0b5b0-f0c0-4fd8-a56a-b22b1dcf3146,Apparel,Cushions,2,80.4,11.6,Debit Card,bbc7c096-5737-4b6d-8a16-f9f17ea9809d,18-25,Male,Ashleyborough,Loyalty Program,362.19,438.59,4,Shirt,44.62,83a384dd-244c-4aee-862f-7ac1a30b1462,373,"Coleman, Jimenez and Weeks",New Michaelfort,27,142.15
8bfe1532-c3f3-43dd-8e61-42dc0ef9cc49,2024-05-17,4a9bc754-2107-41f6-be04-98e568246043,Footwear,Shoes,3,21.33,24.55,Gift Card,a071688d-e674-45d1-b0fa-a25c04cc9d58,18-25,Female,Yangmouth,Loyalty Program,731.96,95.72,16,Bag,38.25,4a48e027-402b-4a70-b429-ab768d67b962,203,"Johnston, Kelley and Crawford",North Vanessaberg,20,48.28
98e85abb-e971-47ac-b699-21d3bf37328c,2024-08-09,831b64be-d4b5-4b3a-a134-72f10cd23cd3,Home Decor,Shoes,6,17.12,4.64,PayPal,f04d22f8-5cfd-4d00-ba23-440495a13329,36-45,Other,Danielmouth,Loyalty Program,595.76,118.29,10,Bag,27.33,36cde580-7a48-4e4d-8e2f-752eec741e76,97,"Roberts, Campbell and Davenport",Matthewside,22,97.95
fccbdf89-b034-46ca-9712-ff907b7edcfe,2024-04-24,8d3ade6e-ee60-485b-8bee-43075da648d1,Home Decor,Shoes,8,59.79,27.97,Credit Card,0e6b2222-931e-4177-9cae-baf8f1058d2d,46-55,Female,Andersonhaven,Loyalty Program,211.9,256.02,16,Shoe,46.22,8d356dd5-807f-40b0-a065-505296c45339,22,White-Ortiz,Jessicaborough,20,344.53
c2859c8e-bc9b-4534-a9a7-71936e2e0e65,2024-07-08,2860d712-dc2b-4beb-8e86-39ae9b8c53c5,Home Decor,T-Shirts,1,22.16,5.83,PayPal,32633836-785d-492b-970e-ab1a61eef8a2,46-55,Male,Lisatown,Returning Customer,246.75,239.17,4,Bag,34.93,7337e2aa-3448-4b61-a8e1-7d522740e04b,396,Estrada Inc,Michaelchester,6,20.87
349a2a03-06b2-4359-afcf-513e95987236,2024-05-15,9b346c0f-5bc6-4b59-8a7f-5ec23f9d8a3a,Apparel,Cushions,1,47.12,7.67,Debit Card,674c8904-e6f7-41f5-b198-4a88dad3161f,18-25,Other,Port Patriciafurt,First-time Buyer,303.5,170.2,17,Bag,19.5,a6153e88-03f1-4a9f-ae51-3ad3d3bd8545,414,"Taylor, Maynard and Pierce",Lake Jose,21,43.51
5b2cef2a-531f-477a-b396-ee76dc0b08bf,2024-03-31,5149fb82-5122-425c-810a-327a2caf946d,Footwear,Shoes,6,55.42,3.89,Gift Card,f7995b9c-9801-4061-8e48-89240d3de461,26-35,Other,West Kellymouth,Loyalty Program,282.0,393.39,7,Shirt,9.35,549a33e0-8bcb-4f0b-a2ce-6dff389843f0,82,Harrington and Sons,Port Davidberg,22,319.58
7dcff690-858f-49c2-a5cf-d5f2265c0774,2024-08-13,3831b15c-0dc8-4ced-a4f8-5da0a045a7ec,Accessories,Bags,4,12.06,15.44,Debit Card,8644f49e-7369-4c7c-8730-4c5676d7aef4,26-35,Other,West Taramouth,Loyalty Program,183.39,68.35,3,Shirt,41.27,7961b77c-a26c-4896-84a3-a45a8a983df9,345,Morrison PLC,New Julia,15,40.79
7003e580-5cef-4fae-9de0-8c52b9c3cbd0,2024-06-30,356b40f5-d367-4d52-887a-e640e9469e6c,Accessories,Shoes,2,24.03,29.58,Credit Card,87c9e2ca-65c4-45ec-b701-3d60b2a61b70,46-55,Other,Ashleymouth,Loyalty Program,346.46,357.96,10,Shirt,41.49,6f68d7d3-a4c1-44f1-ac8b-c0300dc2b2f9,404,"Green, Patterson and Meza",West Eric,28,33.84
7b5ebf5b-17f2-4ba8-9993-33be3f6c6b08,2024-05-24,9adb8511-b5bc-49a5-ba78-573c15defadb,Footwear,T-Shirts,8,29.35,13.66,Credit Card,af62c42b-90f0-4d4a-9987-69ea43c15d79,18-25,Female,Port William,Returning Customer,924.6,351.46,1,Shoe,32.33,18666609-eab2-4aa6-81fe-14a2e50431cc,279,Smith Inc,Alyssaburgh,22,202.73
0f0b26b6-c871-4f43-bc45-7e38c7616bc4,2024-06-28,200fb3be-dea4-4176-96d4-f0307ea12b75,Home Decor,Bags,3,63.31,0.03,Credit Card,a9430e03-53b4-461f-9559-99661eb89f4f,26-35,Female,Christinehaven,First-time Buyer,797.37,50.52,15,Shoe,36.89,a76df2f1-d6ef-4979-9b37-c59e9d91a2a6,118,"Jackson, Graham and Vasquez",Carolberg,3,189.87
afcf60bf-39ba-4136-873b-aefabff0e971,2024-05-25,820dd628-07fe-46d1-8f30-6c0ec8561da1,Accessories,Shoes,9,82.6,13.5,Debit Card,785aafd0-c7a6-4e84-aed5-53647013d87b,46-55,Female,Harrisonshire,First-time Buyer,874.8,491.06,17,Shirt,5.09,9ffad7c8-c6df-4183-adb8-b700059f16a1,252,"Ball, Lopez and Lopez",South Samanthastad,7,643.04
b553c6af-840a-4c34-90b2-5155461f98fa,2024-08-17,3840f3d4-6b48-46a5-8b98-e37a7ce6f466,Footwear,Cushions,3,10.92,6.73,Debit Card,28d4c2dd-3f54-43d8-8959-9a1f04c77a7c,46-55,Male,North Jamesberg,First-time Buyer,936.86,401.64,9,Shirt,39.76,ed7231cc-d0f7-4a75-a72e-956d0b06a69e,115,"Thompson, Liu and Mclaughlin",West Victoriabury,25,30.56
cc0168ad-11f5-4f85-9f73-ddfeaa155f07,2024-05-01,d0d01e0e-ea19-4396-b514-c5219f27d140,Home Decor,Cushions,4,23.32,29.25,PayPal,c1eb8bd6-7f1c-413d-a406-09ac4bc2a4a0,26-35,Other,Dianamouth,Loyalty Program,444.86,283.31,17,Cushion,25.97,170d7228-208f-4772-9f95-9b8ccc0c2cb5,48,"Walton, Burke and Murray",North Nicholas,16,66.0
c69bc3bd-1b20-4f1d-be03-03ed66ff18dd,2024-04-13,b22e5b71-68c5-46aa-957a-f622df13ad5b,Footwear,Bags,4,85.03,25.49,PayPal,148a4436-83f3-4051-a94e-111e4930e630,56+,Male,Gutierrezville,Loyalty Program,629.95,41.55,14,Shoe,7.28,1b82ceae-75de-4134-b839-61d663bf9183,225,"Miranda, Cross and Contreras",Nancystad,20,253.42
28d08abd-9adb-4087-9453-f85d302634cf,2024-07-21,d089a1f8-0a27-4de1-8c9a-68265e21d884,Footwear,Shoes,7,51.15,22.15,PayPal,2d10f6dc-099f-4ff2-8d9b-2743a546d6a7,18-25,Other,Grahamstad,Loyalty Program,340.82,272.02,1,Shoe,8.82,e25facd3-6652-4968-9072-c0147328e31e,168,Ramirez Group,Christophershire,9,278.74
0529c71f-7b23-461d-b339-d3e4eb2b3df9,2024-03-28,60123bac-3b37-4890-a8b6-ab5568b00205,Footwear,Bags,6,69.02,21.43,PayPal,4f557bf1-07d5-435a-967e-e0a73b72e777,36-45,Other,Johnsonmouth,Returning Customer,879.33,218.46,12,Shoe,25.28,d363e232-5d01-4a44-86fa-75c390dc0f34,40,White Group,East Johnshire,9,325.37
43803bc6-c50c-4c93-a47e-58e31591a2f1,2024-06-29,eb6722af-92e6-4455-8afb-57af4f9310b7,Apparel,Cushions,6,50.76,29.97,Gift Card,06e186c0-3034-416b-830a-53ef9fd639f4,36-45,Male,Victorialand,Loyalty Program,660.44,392.6,11,Shoe,18.97,8a206e52-733e-4f7a-bbb0-78a8d052610a,498,Hunt Inc,South Ronaldstad,4,213.28
9f2de153-face-42a2-949e-8c4009ddef5f,2024-04-11,ca0ec55e-ab0c-4489-bad7-1b057ce5e348,Accessories,T-Shirts,7,59.11,26.55,Credit Card,0a77552c-4b64-4039-be95-416717cb0c46,46-55,Male,Victorshire,Returning Customer,297.13,463.63,7,Shirt,23.17,515a3660-3238-493d-995a-5c7ec04e10ba,345,"Munoz, Hernandez and Hull",East Ashley,8,303.91
396c3223-9c93-4113-ba20-5d9ff9e860a0,2024-08-04,cfa69ea1-66b5-4174-9ea3-fbdf0d3dfdd9,Accessories,Bags,9,73.61,9.98,PayPal,736bb511-8e68-4176-8647-531d3d812179,46-55,Other,East Katiefurt,Loyalty Program,300.43,248.02,11,Shirt,40.96,94d51c19-a8a5-45a2-b0fc-aa870e1c63a3,212,Soto Inc,North David,3,596.37
73689ef9-f1ba-4b25-86e1-9e1c491a9f81,2024-01-18,6a486bb1-a4ea-41dc-840a-462a7ac1aa07,Apparel,Shoes,6,89.95,3.52,PayPal,d9118e48-26d3-4fa4-9e0b-dd3eaa0f12d8,56+,Male,Ashleyshire,Returning Customer,827.24,189.18,6,Cushion,14.52,ded10a52-2c62-4741-ade8-9503099145d4,476,Mcmahon-Johnson,Barryville,4,520.7
839f70f3-3dd7-495b-90e6-4ca80050f96c,2024-05-22,fc5aba79-65f3-4809-8810-6fe8b29e7850,Footwear,Cushions,9,23.73,22.11,PayPal,1bbd45f0-c7bf-4109-8fc1-cde39a1e9141,18-25,Female,North Nicolasmouth,Loyalty Program,113.23,345.98,14,Cushion,8.1,ff556abb-e764-44c4-8ccb-4923138124c1,66,Nichols-Hendricks,East Ryanport,28,166.35
9945d6f5-058a-4301-8bb7-359f6ae8c1f8,2024-08-06,48895ce9-279f-4475-86f8-d20c846a9116,Apparel,Cushions,9,30.5,14.32,Credit Card,024c467c-1fd8-4990-94d8-9e4d0924a1e0,26-35,Male,West Jessica,Loyalty Program,735.3,298.9,14,Bag,15.15,f26c4c10-c2b8-4b8a-9e7e-df5bc9265c00,196,Ellis and Sons,North Bryanberg,18,235.19
5526eba4-f09f-49b8-ab87-503079a4ddef,2024-04-11,050a9f9a-1b81-4ace-94b4-91225a038237,Home Decor,Cushions,6,51.02,6.21,PayPal,2402e1c9-9b62-4a44-9361-1dd1f4b9149c,36-45,Male,Michellefurt,Returning Customer,260.72,461.18,18,Shoe,30.94,f4454a68-b912-42e1-a71c-1184ef638c98,446,Garrett and Sons,East Laurie,21,287.11
62773e84-828a-40a0-a2fb-53e1041b0f90,2024-07-02,5859f41f-bfe9-4f4a-8903-438eb9264b01,Accessories,Cushions,3,66.0,2.68,Credit Card,7016d218-e359-49d4-b62d-69c5ffc6615a,18-25,Male,Lake Michael,First-time Buyer,887.43,170.81,14,Shoe,45.42,8e7d01f3-a7f4-4624-8bda-b880ad305133,277,Williams-Becker,Amberfort,9,192.69
60d23e6b-0203-423e-86ee-d5a2f43bf208,2024-04-19,6867e1fd-0df0-40c2-92ee-ef487a27be71,Apparel,T-Shirts,3,79.73,27.71,Debit Card,9d590b3d-d0dd-400b-b085-2b4aeb95c9b5,36-45,Other,New Kenneth,Returning Customer,536.42,122.73,14,Bag,23.89,1938ee38-a831-4dc4-be79-d68670c5f115,163,Estrada Ltd,Alexandriaview,2,172.91
4ac2b0b9-1659-412d-a960-62dc00df99b1,2024-02-09,64bed432-8156-4175-9cff-ccc6b72da13c,Accessories,Shoes,1,95.66,18.93,Debit Card,5570d87f-d277-4499-b2a7-91a05334fbe4,36-45,Male,Josephland,Loyalty Program,165.0,223.03,11,Shirt,40.41,12eb7913-ac71-41d6-8c63-d421c37067f2,228,Cowan Ltd,Mcdonaldstad,11,77.55
ee4440c8-0f41-499e-b1ca-e0833768b6c3,2024-06-03,f9db3df3-69af-47d4-b303-b8f2cbdf3cc0,Footwear,Cushions,6,45.14,6.01,Credit Card,bb949826-755d-45d4-887e-9578d75160b4,46-55,Male,North Jane,First-time Buyer,343.87,181.49,16,Cushion,19.94,05afbf3f-387d-48b8-9a94-ef49e2d67740,267,Brown and Sons,Stanleyborough,12,254.56
e2a442a3-e399-42b3-9092-60ebaee87a3b,2024-07-08,9b811ed2-3b6c-4eb6-a03d-d25a95fd0bcd,Accessories,Shoes,2,82.78,20.97,PayPal,5edf1bf0-972c-4a07-96b4-0cf91b2c4ec5,56+,Male,New Bonnie,Loyalty Program,838.2,283.82,9,Shoe,26.29,cf3fa429-6d6e-473c-805b-aab76987d557,408,"Bates, Graham and Bowen",Michaelburgh,13,130.84
e57a42ae-0c23-483e-bd74-a2596e7de352,2024-04-28,e710af5e-d8e3-48d9-bff6-88f48d1179e1,Footwear,Bags,8,94.2,23.23,PayPal,48843a62-6427-4db0-a51b-bffab7eac12c,46-55,Female,South Austin,Loyalty Program,917.48,40.05,7,Bag,34.48,30b1b97c-c127-4166-a88f-0c49d10e4c8b,50,Garner and Sons,South Krystal,28,578.54
779ddbd6-7c0d-44c8-b884-b12d97759c2c,2024-05-28,d096b0d0-b9d4-4a71-8d10-fe640b624007,Accessories,T-Shirts,9,34.37,15.87,Credit Card,3726d2fa-28ae-45f7-bbf7-d0662337bd6e,46-55,Female,Kevinbury,Returning Customer,849.21,50.9,14,Shirt,9.91,7eb85922-f63b-4b0d-b4d4-be590f14ae47,84,Ritter Group,East John,17,260.24
cadf4d82-027d-4602-85c3-4f3c3e3b7181,2024-01-21,d2700aaf-2e5b-43a4-b5f2-129c65f4cc5e,Home Decor,T-Shirts,1,29.1,29.04,PayPal,3f55fb91-0df7-4c5e-b86f-4b5772d74d2b,46-55,Male,Wolfbury,Returning Customer,488.18,453.45,2,Cushion,21.76,78c14c66-c7bc-47cc-a1bf-7d916deff449,18,"Brown, Robinson and Duarte",Kylemouth,3,20.65
11aae1ed-69ff-44f7-ae6a-2be3e67b7712,2024-01-05,2dd93fcf-cc16-466c-8be5-e6ad75112200,Footwear,Shoes,9,48.2,24.69,Credit Card,ac46d514-7209-46e3-8396-8a073466fd7c,56+,Male,East Amber,First-time Buyer,292.61,390.41,14,Bag,20.89,d9377f74-a8bb-4dac-b27d-5f921ad28e91,421,Vincent PLC,Jennifermouth,28,326.69
3135fde5-2ab2-41f6-935f-cbd61846593b,2024-06-09,d379c6b2-128b-4c6b-ba83-f0441f2ec8c2,Apparel,Cushions,8,39.16,1.63,PayPal,e1076418-954a-48b3-8b26-9c5c588bb6ed,26-35,Other,Natashaville,First-time Buyer,399.13,271.98,3,Shirt,12.6,8a5929a2-535f-4099-b409-7940ddd5c1d2,434,Gonzalez PLC,Kristinaland,25,308.17
8837cb5c-55e1-4d57-94e7-2fae53362a7f,2024-03-10,8c43525b-c968-4895-80af-6f226aebc24e,Footwear,T-Shirts,9,15.79,9.38,PayPal,e722f792-5170-4b3b-9781-8b0e867d9cfb,46-55,Male,Sampsonbury,First-time Buyer,139.42,452.05,11,Shoe,8.04,a392d952-14b0-4bd7-9d13-c76980cba9bf,459,Martin-Patrick,Jacksonburgh,18,128.78
12f2d6f4-55dd-401f-a45a-c26aaa25ebc8,2024-02-18,36759c55-06fe-44b7-b01e-5b17a68eab2d,Accessories,Bags,5,30.83,3.62,PayPal,757a86de-6924-47aa-8f55-fd5cd2bb1eb7,46-55,Male,Johnsonshire,Loyalty Program,641.57,377.86,15,Cushion,38.44,200e536f-5399-43a0-a583-21c1c075d0ed,164,Vargas-Mason,Maysburgh,1,148.57
f42990b0-4b1f-4552-b830-182abd90efd4,2024-01-24,00974b95-0dde-44e2-b898-93aa67deac28,Accessories,Cushions,6,82.95,6.36,Credit Card,daad3d80-9797-4c06-9ef6-f8143c194fd5,56+,Female,East Charlottehaven,Loyalty Program,267.61,323.48,2,Bag,34.57,a47d7636-0c3e-4025-9e1c-f298cdd144cb,285,"Bush, Anderson and Lowe",Millsshire,11,466.05
501523a2-d61b-4d4f-b00a-a40d20764f90,2024-03-02,b1c98d1b-e336-4e47-88ca-92f83b980806,Apparel,T-Shirts,4,50.78,1.76,Credit Card,881cddcb-e2b9-4b28-a92a-0da8d9ef1f83,36-45,Male,Katiemouth,First-time Buyer,601.68,150.3,8,Bag,37.78,0c30c873-9363-4eda-9bdc-e17d91a1ac7e,360,Curry-Macias,Kimmouth,13,199.55
bae864f6-21d6-41bf-97e0-0b98b593f92a,2024-03-12,dee17aa4-770b-4850-b578-e477f6085791,Accessories,T-Shirts,2,60.58,23.51,Gift Card,82a835d9-b673-4bc9-b0d7-8e8fbb2829b5,56+,Female,Mollychester,Returning Customer,412.12,270.81,16,Shoe,5.41,129c694a-34a6-4c97-809a-9525b29408ce,86,Hartman LLC,Greenside,23,92.68
fe4c6db1-9bff-49d6-9cdb-1c807a483d9f,2024-06-10,fd143258-0095-4bcf-ba9f-c00759c3763b,Footwear,Shoes,7,23.63,0.87,PayPal,38e512de-7426-4b4c-84a2-9294b9b65881,18-25,Other,East Michaelside,Loyalty Program,646.98,71.33,17,Cushion,46.13,c14fcb09-3765-49c2-a10b-b0d98f8090a4,406,Stone-Murphy,Jennifermouth,28,163.97
8a5fb0a8-1b78-4cc4-967a-a63023e2413d,2024-01-18,c15c96cd-ce93-47fb-af8a-da305fb86382,Home Decor,Bags,7,66.69,22.85,Credit Card,96f384bd-10f1-4292-8689-c78dda4513ae,46-55,Male,Joelstad,First-time Buyer,598.77,189.25,5,Cushion,22.74,a57dca41-e721-4b2c-bfd4-1c31c8def333,325,Johnson-Mendez,Kimberlyfort,8,360.16
846c6f40-4953-4586-bdb0-b3c4b5a28bf8,2024-06-02,cfd10079-38d6-4b33-beee-322b83102ed4,Home Decor,Shoes,4,73.06,12.1,Gift Card,62361517-c705-4cdf-aad6-d2e2097bc61a,36-45,Other,South Tracyton,Returning Customer,688.65,288.59,10,Shoe,41.65,686d65be-0b5c-41b6-a356-a642a7c24f50,215,Bell-Morgan,North Cathy,16,256.88
1f5cee01-c106-496c-a3d7-501ed44f1dd8,2024-06-16,5ef0dfde-08ab-46b5-8117-d807a1ffaf00,Footwear,Shoes,2,14.75,6.55,Debit Card,2329586a-3b62-461e-bfcc-2ffab14b532e,46-55,Male,Wellsberg,Loyalty Program,594.85,388.33,18,Cushion,23.95,b1067ce4-7243-4b98-b77d-c53aa73651cb,334,"Morton, Smith and Trujillo",Laurenburgh,21,27.57
acb8433f-f1fb-4d3c-81ae-316b30f21ed9,2024-05-19,d969a308-fd14-4e30-a06d-e46b5da5bd21,Home Decor,Shoes,2,60.32,23.63,Debit Card,c0d788eb-32fa-407b-aed1-517eb99b19e6,36-45,Other,New Williamchester,First-time Buyer,818.21,278.46,13,Shirt,23.86,83dbcdc2-711c-4eb2-a70e-f6c594fb0b85,210,Mack Inc,Shellyland,5,92.13
68f5fa98-ae74-4226-bb1d-b8054c533810,2024-03-07,f688b311-ea0e-4087-a056-dc257fadf72a,Accessories,Shoes,6,97.44,22.22,Debit Card,329bc257-1d80-4cf0-9489-ea2154948b8a,56+,Female,North Tina,First-time Buyer,363.71,429.46,17,Shoe,12.62,1613243a-fc7c-4215-a3f1-4c75615be2df,59,"Thomas, Moon and Burgess",Manuelchester,27,454.73
35cc2b10-9c7c-42af-90a6-900eb1dc8985,2024-04-10,e14adb12-e89a-41ea-86f6-fedac8d604c7,Apparel,Bags,6,96.11,5.96,Gift Card,b5ecd0f4-9d65-4f4f-85c1-d9399bb3fb39,56+,Other,Newmanshire,Returning Customer,227.06,181.6,2,Shirt,19.41,66c6d1a5-60ed-4cf2-b66d-980ed6a8217f,82,"Owens, Rogers and Randall",Lake Crystal,29,542.29
eb5e8a75-ac93-4291-a4e1-a4247d9f8cf4,2024-06-24,9978b39d-4b39-4aef-b817-d5d4d5bd2c03,Accessories,Bags,9,86.51,21.39,Debit Card,013665bd-f2a0-45eb-be51-bf54709d5449,56+,Female,East Monica,Returning Customer,414.88,99.85,14,Bag,5.63,d0d2027b-8872-4aeb-b1b4-93283d789a53,361,"Barnes, Austin and Rodriguez",Port Jenniferstad,9,612.05
f1678602-4764-483d-82e7-42f70ed27e97,2024-04-26,846cb954-1319-4974-bbcb-a8f4ca6202e0,Apparel,Shoes,2,54.35,26.71,Debit Card,45113848-04b2-4bfa-8aff-cf07132ef44f,56+,Female,Dylanmouth,Returning Customer,974.85,365.11,18,Shirt,23.42,4fd9eaee-ff1e-4e0c-8d52-44baf724333c,112,Reyes and Sons,South Christopher,29,79.67
d645dbea-6c17-4f39-89f3-abe1dcc1fcdf,2024-08-26,73b6d302-8183-4bd8-acfe-22ed94a646a1,Accessories,Shoes,7,10.09,0.32,Debit Card,d05a0a7c-672b-42ba-b496-ae5bd6228a8a,46-55,Female,Barbarashire,First-time Buyer,933.46,359.93,1,Shirt,40.39,be5bff2f-4787-469e-8036-2357be850ffb,74,Cooper Ltd,Anthonystad,27,70.4
6082e1aa-c3f2-42b0-8f77-4c20246e1746,2024-04-22,2baab0f4-658a-492b-8a2c-36da4141e3e1,Accessories,Shoes,5,35.88,13.48,Debit Card,479625f9-8883-4f2a-a8b5-29bcd4b08422,26-35,Male,South Tracystad,First-time Buyer,477.48,196.18,14,Shirt,22.62,d65757e9-0134-485e-abb3-e3a613ae30e7,295,Hickman Group,Jenkinsville,7,155.22
177d1846-2575-4891-b25d-01c269280073,2024-01-07,833d1e73-f819-482c-8550-e44c5ddbcfa5,Accessories,Shoes,7,95.02,19.2,Credit Card,9f6aaee0-f0ae-4573-9a01-8a513d039042,18-25,Male,Thomasberg,First-time Buyer,676.21,391.4,18,Bag,33.73,3ef1eeef-deac-41eb-8ef8-058534a93435,64,"Braun, Kennedy and Ford",West Andrew,13,537.43
37e6abdf-376d-44ac-9e7b-00082d23c0e1,2024-01-18,e81f1cb0-811e-4a50-bce6-6e5f41608354,Footwear,Bags,9,89.29,10.99,PayPal,75b5c484-7b4a-493e-8c07-11d962db51a1,56+,Other,Carpenterland,Returning Customer,228.17,343.95,1,Shirt,43.2,7b1b41ee-21ce-4e23-b03f-e110c8164512,225,Wade PLC,Lisafurt,21,715.29
fb7674ef-f727-404d-8244-88e9934d4ac4,2024-01-31,29e34f48-9bc3-47ee-9b76-140dac639ab3,Accessories,T-Shirts,5,10.48,9.51,Credit Card,a179cb0f-0fbd-4b00-9354-f33f2ba91e2b,36-45,Other,Arellanomouth,Returning Customer,620.9,262.12,18,Shirt,16.8,ae17a150-7de2-4237-9966-0f244d1c41d9,473,"Blair, Alexander and Chang",Thomaschester,20,47.42
4f48a418-c3e1-4952-90ba-d76e58ef5e30,2024-08-02,0b71ea26-14f6-4fa1-ae9b-8f5a3b9b32e7,Home Decor,T-Shirts,8,80.0,7.01,Credit Card,96995bc6-2d18-486c-9987-6a8726f1196c,46-55,Other,Deborahside,Returning Customer,324.59,49.56,12,Shoe,5.79,4c46aee9-54be-4f25-be6d-cc760ddf30a4,187,Fischer-Davis,North Tonyton,22,595.14
